db,spec_code,species,length
fb,12055,nibea semifasciata,24
fb,12056,otolithoides pama,60
fb,12057,pachyurus adspersus,26.949999809265137
fb,12058,pachypops fourcroi,25
fb,12059,plagioscion auratus,34.599998474121094
fb,12060,catlocarpio siamensis,206.5
fb,12061,laubuka laubuca,10.539999961853027
fb,12063,crossocheilus oblongus,16
fb,12064,labiobarbus festivus,33.7
fb,12066,danio kerri,5
fb,12067,danio nigrofasciatus,3.700000047683716
fb,12068,elopichthys bambusa,85.60000076293946
fb,12069,epalzeorhynchos frenatum,15
fb,12070,esomus lineatus,5
fb,12071,esomus malayensis,8
fb,12073,romanogobio uranoscopus,10
fb,12074,aphyocypris lini,3.509999990463257
fb,12075,labeo bata,32
fb,12076,ctenops nobilis,10
fb,12077,parasphaerichthys ocellatus,5
fb,12078,parosphromenus deissneri,2.9600000381469727
fb,12079,parosphromenus filamentosus,4
fb,12080,scorpaenopsis cirrosa,19.200000762939453
fb,12081,plagioscion surinamensis,33.75
fb,12082,trichopsis pumila,4
fb,12083,trichopsis schalleri,5
fb,12084,sebastes oculatus,40.14999961853027
fb,12085,synanceia nana,13.5
fb,12086,aetapcus maculatus,21
fb,12088,neopataecus waterhousii,22
fb,12090,neoarius leptaspis,60
fb,12092,cnidoglanis macrocephalus,83.5
fb,12093,porochilus argenteus,31
fb,12094,neosilurus ater,47
fb,12095,neosilurus brevidorsalis,20
fb,12097,paraplotosus albilabris,134
fb,12098,plotosus papuensis,55
fb,12099,tandanus bostocki,45
fb,12101,tandanus tandanus,90
fb,12102,labeo chrysophekadion,60
fb,12103,acanthodoras spinosissimus,13.699999809265137
fb,12104,agamyxis pectinifrons,15
fb,12105,platydoras hancockii,15
fb,12106,liosomadoras oncinus,17
fb,12107,platydoras costatus,24
fb,12108,oxydoras niger,62.5
fb,12109,pterodoras granulosus,47.75
fb,12110,trachelyopterus fisheri,28
fb,12111,trachelyopterus striatulus,25.049999999999997
fb,12112,oxyporhamphus micropterus,18.5
fb,12113,trachycorystes trachycorystes,35
fb,12114,brachyplatystoma juruense,60
fb,12115,calophysus macropterus,39.3
fb,12116,brachyplatystoma platynemum,100
fb,12117,luciopimelodus pati,103
fb,12118,brachyplatystoma tigrinum,60
fb,12120,perrunichthys perruno,60
fb,12122,pimelodus grosskopfii,31.5
fb,12123,platynematichthys notatus,83
fb,12124,luciosoma spilopleura,25
fb,12125,neolissochilus hexagonolepis,42.20000076293945
fb,12127,percalates colonorum,72.5
fb,12128,niphon spinosus,75.75
fb,12129,percichthys trucha,40
fb,12130,gramma linki,7
fb,12131,gramma melacara,10
fb,12132,lipogramma anabantoides,1.350000023841858
fb,12133,lipogramma evides,4
fb,12134,lipogramma flavescens,2.2100000381469727
fb,12135,lipogramma klayi,4
fb,12136,lipogramma regia,2.5
fb,12137,lipogramma rosea,4.800000190734863
fb,12138,barbodes carnaticus,55.1
fb,12139,barbodes dorsimaculatus,3.0999999046325684
fb,12141,striuntius lineatus,5.300000190734863
fb,12142,chirodactylus grandis,180
fb,12143,desmopuntius pentazona,8.800000190734863
fb,12144,sorubim lima,50.4
fb,12145,sorubimichthys planiceps,150
fb,12146,ageneiosus marmoratus,18.5
fb,12149,platystacus cotylephorus,31.449999618530274
fb,12150,puntius sachsii,8
fb,12151,bunocephalus amaurus,12
fb,12152,bunocephalus coracoideus,11.5
fb,12153,bunocephalus knerii,13
fb,12154,corydoras splendens,6.079999923706055
fb,12155,corydoras acrensis,3
fb,12156,corydoras acutus,5.480000019073486
fb,12157,corydoras amapaensis,7
fb,12158,corydoras ambiacus,4.900000095367432
fb,12159,corydoras arcuatus,4
fb,12160,corydoras axelrodi,4.199999809265137
fb,12161,scleromystax barbatus,9.400000095367432
fb,12162,corydoras bifasciatus,5.150000095367432
fb,12163,puntius terio,9.34
fb,12164,corydoras blochi,4.900000095367432
fb,12165,corydoras bondi,4.699999809265137
fb,12166,corydoras caudimaculatus,4.150000095367432
fb,12167,corydoras cochui,2.5
fb,12168,corydoras elegans,5.099999904632568
fb,12169,corydoras ephippifer,4.949999809265137
fb,12170,puntius vittatus,5
fb,12171,corydoras gossei,5.5
fb,12172,corydoras griseus,4.199999809265137
fb,12173,rasbora chrysotaenia,3.5
fb,12174,pempheris poeyi,15
fb,12175,toxotes lorentzi,18
fb,12176,corydoras guapore,4.099999904632568
fb,12177,corydoras haraldschultzi,5.900000095367432
fb,12178,corydoras hastatus,2.4000000953674316
fb,12179,rasbora elegans,20
fb,12181,scleromystax macropterus,8.699999809265137
fb,12182,trigonostigma hengeli,3
fb,12183,corydoras maculifer,5.900000095367432
fb,12184,corydoras melini,5
fb,12185,corydoras metae,4.800000190734863
fb,12187,corydoras nattereri,5.400000095367432
fb,12188,corydoras panda,3.799999952316284
fb,12189,corydoras pastazensis,6.070000171661377
fb,12190,aspidoras pauciradiatus,2.9000000953674316
fb,12191,rasbora leptosoma,9.399999618530272
fb,12192,corydoras pulcher,5
fb,12193,corydoras punctatus,6.599999904632568
fb,12194,corydoras pygmaeus,2.0999999046325684
fb,12195,corydoras rabauti,5
fb,12196,corydoras spilurus,5.800000190734863
fb,12197,corydoras steindachneri,5
fb,12198,corydoras treitlii,5.900000095367432
fb,12199,corydoras trilineatus,6.099999904632568
fb,12200,rasbora paucisqualis,4
fb,12202,corydoras xinguensis,3.700000047683716
fb,12203,dianema longibarbis,8.199999809265137
fb,12204,dianema urostriatum,8.399999618530273
fb,12205,hoplosternum magdalenae,11.5
fb,12206,rasbora steineri,8.5
fb,12207,megalechis picta,15.5
fb,12208,vieja maculicauda,25
fb,12209,andinoacara rivulatus,20
fb,12211,boraras urophthalmoides,2.899999976158142
fb,12212,rhodeus atremius,6
fb,12213,ancistrus dolichopterus,11.800000190734863
fb,12214,peckoltia multispinis,14.800000190734863
fb,12216,panaque nigrolineatus,43
fb,12217,panaque suttonorum,28
fb,12218,pterygoplichthys anisitsi,54.9
fb,12219,pterygoplichthys gibbiceps,50
fb,12220,apteronotus albifrons,48.75
fb,12221,eigenmannia virescens,35.79999923706055
fb,12222,brachyhypopomus brevirostris,34.70000076293945
fb,12223,steatogenys elegans,29.399999618530273
fb,12224,sternopygus macrurus,66.95
fb,12225,sarcocheilichthys nigripinnis,12.3
fb,12226,schizothorax argentatus,38.79999923706055
fb,12227,atypichthys latus,30
fb,12229,girella simplicidens,46
fb,12230,kyphosus elegans,53
fb,12231,tor tambroides,73.9000015258789
fb,12232,bidyanus bidyanus,40
fb,12233,nansenia candida,22.200000762939453
fb,12234,neatypus obliquus,22
fb,12235,scorpis violacea,37.25
fb,12236,protosalanx hyalocranius,18.65
fb,12237,tilodon sexfasciatus,40
fb,12238,salangichthys microdon,8.045
fb,12239,salanx chinensis,16.100000381469727
fb,12240,salanx cuvieri,15.300000190734863
fb,12242,syncrossus beauforti,25
fb,12243,retropinna retropinna,8.600000381469727
fb,12244,parabotia curtus,15
fb,12245,galaxias argenteus,40
fb,12246,galaxias divergens,6.800000190734863
fb,12247,galaxias fasciatus,25.25
fb,12248,botia dario,12.3
fb,12249,galaxias paucispondylus,10.100000381469728
fb,12250,neochanna apoda,11
fb,12251,yasuhikotakia lecontei,15
fb,12252,oryzias celebensis,4.5
fb,12253,botia lohachata,8.75
fb,12254,oryzias javanicus,4.5
fb,12255,botia striata,7.800000190734863
fb,12256,acanthocobitis botia,11.307999942779542
fb,12257,selenotoca multifasciata,25
fb,12258,acarichthys heckelii,13.399999618530272
fb,12259,chaetodon declivis,11.599999904632568
fb,12260,acaronia nassa,11.699999809265137
fb,12262,laetacara curviceps,4.599999904632568
fb,12263,prognathodes dichrous,16
fb,12264,laetacara dorsigera,5.3
fb,12265,nemacheilus fasciatus,7.400000095367432
fb,12267,krobia itanyi,11
fb,12268,nemacheilus masyae,13.5
fb,12269,schistura notostigma,6.309999942779541
fb,12270,nemacheilus selangoricus,5.900000095367432
fb,12271,andinoacara latifrons,16.25
fb,12273,aequidens metae,12.5
fb,12274,chaetodon fasciatus,20.5
fb,12275,pteraclis velifera,50
fb,12276,pangio kuhlii,8
fb,12277,andinoacara sapayensis,10
fb,12278,aequidens tetramerus,13.175000190734863
fb,12279,pterycombus petersii,36.400001525878906
fb,12282,apistogramma cacatuoides,5
fb,12283,apistogramma commbrae,3.299999952316284
fb,12285,chrysichthys hildae,11.800000190734863
fb,12286,apistogramma pertensis,3.900000095367432
fb,12287,chaetodon larvatus,9.399999618530272
fb,12288,plagiogeneion rubiginosum,41.599998474121094
fb,12290,pristolepis grootii,16
fb,12291,biotodoma cupido,11.699999904632568
fb,12292,biotodoma wavrini,10
fb,12293,pangio shelfordii,8
fb,12294,cribroheros alfari,15
fb,12295,anableps dowii,22
fb,12296,chaetodon paucifasciatus,12.949999809265137
fb,12297,macrognathus zebrinus,35.5
fb,12298,gyrinocheilus aymonieri,28
fb,12299,gyrinocheilus pustulosus,35.5
fb,12300,chaetodon semilarvatus,20.5
fb,12302,decapterus muroadsi,36.45
fb,12304,myxocyprinus asiaticus,47.25
fb,12305,mikrogeophagus ramirezi,3.4000000953674316
fb,12308,mesoheros festae,25
fb,12309,heniochus intermedius,18
fb,12310,johnrandallia nigrirostris,20.35
fb,12311,gymnogeophagus rhabdotus,12
fb,12312,crenicichla saxatilis,19.4
fb,12313,satanoperca acuticeps,17
fb,12315,herotilapia multispinosa,13.5
fb,12316,geophagus camopiensis,17.5
fb,12317,geophagus crassilabris,24
fb,12318,nandopsis haitiensis,21.5
fb,12319,satanoperca daemon,17
fb,12320,geophagus harreri,18.299999237060547
fb,12321,hypsophrys nicaraguensis,16.5
fb,12322,vieja melanura,35
fb,12323,hypselecara temporalis,15
fb,12324,amphilophus zaliosus,20
fb,12325,dicrossus filamentosus,3.799999952316284
fb,12326,crenicara punctulatum,10
fb,12328,leporinus arcus,40
fb,12329,crenicichla geayi,18.399999809265136
fb,12330,leporinus friderici,27.5
fb,12331,leporinus maculatus,17.7
fb,12333,leporinus nigrotaeniatus,40
fb,12334,pseudanos trimaculatus,18.799999618530272
fb,12335,characidium fasciatum,6.739999771118164
fb,12336,acestrorhynchus microlepis,35.5
fb,12337,aphyocharax alburnus,8
fb,12338,aphyocharax erythrurus,5.800000190734863
fb,12339,serranus flaviventris,8
fb,12340,aphyocharax rathbuni,2.690000057220459
fb,12341,boehlkea fredcochui,5.400000047683716
fb,12342,brycon henni,33
fb,12343,bryconops affinis,11.4
fb,12344,bryconops caudomaculatus,10.55
fb,12345,enteromius pallidus,7
fb,12346,charax gibbosus,14.399999809265136
fb,12347,liopropoma carmabi,6
fb,12348,cheirodon interruptus,5.590000104904175
fb,12349,corynopoma riisei,4.820000171661377
fb,12350,evistias acutirostris,90
fb,12351,creagrutus beni,7.300000190734863
fb,12352,crenuchus spilurus,4.749999904632569
fb,12353,paristiopterus gallipavo,73.69999694824219
fb,12354,paristiopterus labiosus,85.5
fb,12355,pentaceropsis recurvirostris,55.29999923706055
fb,12356,gymnocorymbus thayeri,5
fb,12357,pentaceros decacanthus,25.5
fb,12358,pentaceros japonicus,25
fb,12359,hasemania melanura,4.400000095367432
fb,12360,hasemania nana,2.6600000858306885
fb,12362,hemibrycon tridens,5.825000047683716
fb,12364,pentaceros wheeleri,32.20000076293945
fb,12365,hemigrammus bleheri,3.5999999046325684
fb,12366,zanclistius elevatus,33
fb,12367,hemigrammus hyanuary,4.400000095367432
fb,12368,nandus nebulosus,11
fb,12369,geophagus pellegrini,15.199999809265137
fb,12370,hemigrammus rhodostomus,5
fb,12371,hemigrammus unilineatus,5.300000190734863
fb,12372,geophagus steindachneri,19.799999237060547
fb,12373,brycon pesu,12
fb,12374,gymnogeophagus australis,15.5
fb,12375,gymnogeophagus balzanii,12
fb,12376,hyphessobrycon amandae,2.0299999713897705
fb,12377,gymnogeophagus gymnogenys,14.599999904632568
fb,12378,hyphessobrycon bentosi,4.320000171661377
fb,12379,hyphessobrycon bifasciatus,4.549999952316284
fb,12380,hyphessobrycon eos,4.199999809265137
fb,12381,hyphessobrycon loretoensis,2.440000057220459
fb,12382,hyphessobrycon peruvianus,3.859999895095825
fb,12383,hyphessobrycon rosaceus,3.4200000762939453
fb,12385,hyphessobrycon socolofi,5.630000114440918
fb,12386,hyphessobrycon stegemanni,3.119999885559082
fb,12387,hyphessobrycon takasei,3.0199999809265137
fb,12388,inpaichthys kerri,2.799999952316284
fb,12389,mimagoniates inequalis,3.259999990463257
fb,12390,moenkhausia dichroura,8.86999994277954
fb,12391,moenkhausia oligolepis,9.7
fb,12392,moenkhausia takasei,3.299999952316284
fb,12393,nematobrycon lacortei,3.5999999046325684
fb,12394,paracheirodon simulans,2.0199999809265137
fb,12395,poecilocharax weitzmani,4
fb,12396,prionobrama filigera,6
fb,12397,hyphessobrycon axelrodi,2.200000047683716
fb,12398,pseudocorynopoma doriae,6.300000095367432
fb,12399,roeboides guatemalensis,13
fb,12400,stygichthys typhlops,2.359999895095825
fb,12401,thayeria obliqua,7.599999904632568
fb,12402,triportheus elongatus,15.900000381469727
fb,12403,tyttocharax madeirae,2.0899999141693115
fb,12404,boulengerella lateristriga,25.799999237060547
fb,12405,boulengerella maculata,30.899999809265136
fb,12406,boulengerella lucius,42
fb,12407,ctenolucius hujeta,26
fb,12408,anguilla megastoma,132.5
fb,12412,scombrops oculatus,104
fb,12413,diaphus mollis,4.259999930858612
fb,12414,lampadena atlantica,20
fb,12415,lestidiops jayakari,20
fb,12416,stegastes adustus,15
fb,12417,stegastes pictus,7.5
fb,12418,chromis flavomaculata,16
fb,12419,chromis lubbocki,13.45
fb,12421,chromis meridiana,11
fb,12422,chromis mirationis,11
fb,12423,chromis nigroanalis,12
fb,12424,chromis nigrura,6
fb,12425,chromis notata,15.899999618530272
fb,12426,chromis okamurai,9.399999618530272
fb,12427,chromis opercularis,16.5
fb,12428,chromis pelloura,12.449999809265137
fb,12429,chromis pembae,13
fb,12430,chromis sanctaehelenae,13
fb,12431,chromis scotochiloptera,16
fb,12432,chromis trialpha,6
fb,12433,chromis westaustralis,8.5
fb,12434,chromis woodsi,9.5
fb,12436,chromis xanthopterygia,11.449999809265137
fb,12437,chromis xutha,7
fb,12438,chrysiptera annulata,8
fb,12439,chrysiptera galba,7.550000190734863
fb,12440,dactyloscopus moorei,7.75
fb,12441,gillellus healae,6.5
fb,12442,hypsoblennius invemar,5.25
fb,12443,elacatinus genie,4.5
fb,12444,tigrigobius multifasciatus,5
fb,12445,ginsburgellus novemlineatus,2.450000047683716
fb,12446,barbulifer antennatus,1.9700000286102295
fb,12447,chrysiptera notialis,9
fb,12448,chrysiptera parasema,7
fb,12449,chrysiptera sinclairi,5
fb,12450,chrysiptera springeri,5.5
fb,12451,chrysiptera taupou,8
fb,12452,mecaenichthys immaculatus,12
fb,12453,microspathodon bairdii,25
fb,12454,phenacoscorpius nebris,10
fb,12455,microspathodon dorsalis,31
fb,12456,microspathodon frontatus,17
fb,12457,neoglyphidodon crossi,10
fb,12458,neopomacentrus bankieri,7.25
fb,12459,neopomacentrus filamentosus,11
fb,12460,neopomacentrus fuliginosus,9
fb,12461,neopomacentrus miryae,11.75
fb,12462,neopomacentrus nemurus,7.5
fb,12463,neopomacentrus sindensis,10.449999809265137
fb,12464,neopomacentrus xanthurus,6
fb,12465,parma alboscapularis,22
fb,12466,nexilosus latifrons,25
fb,12467,parma bicolor,14
fb,12468,parma kermadecensis,22
fb,12469,parma mccullochi,20
fb,12470,parma microlepis,14
fb,12471,parma occidentalis,13
fb,12473,parma unifasciata,18
fb,12474,parma victoriae,20
fb,12475,plectroglyphidodon randalli,9
fb,12476,pomacentrus adelus,8.25
fb,12477,pomacentrus agassizii,11
fb,12478,pomacentrus albicaudatus,10.199999809265137
fb,12479,pomacentrus alleni,6
fb,12480,pomacentrus aquilus,10.849999904632568
fb,12481,pomacentrus arabicus,11
fb,12482,hollardia hollardi,11.539999961853027
fb,12483,pomacentrus auriventris,5.5
fb,12484,pomacentrus azuremaculatus,12
fb,12485,pomacentrus baenschi,10
fb,12486,pomacentrus caeruleus,9.8
fb,12487,pomacentrus colini,7
fb,12488,pomacentrus cuneatus,7.5
fb,12489,pomacentrus imitator,10.1
fb,12490,pomacentrus indicus,8.849999904632568
fb,12491,pomacentrus javanicus,8
fb,12493,pomacentrus littoralis,10.75
fb,12494,pomacentrus leptus,6.200000047683716
fb,12495,pomacentrus melanochir,7.5
fb,12496,pomacentrus milleri,7.5
fb,12497,pomacentrus pikei,11
fb,12498,pomacentrus polyspinus,7
fb,12499,pomacentrus proteus,10
fb,12500,pomacentrus similis,7
fb,12501,pomacentrus stigma,12.5
fb,12502,luciobrotula bartschi,45
fb,12503,pomacentrus sulfureus,8.100000190734864
fb,12504,pomacentrus trichrourus,9
fb,12505,pomacentrus trilineatus,11.25
fb,12506,pomacentrus xanthosternus,10
fb,12507,pristotis cyanostigma,11
fb,12508,similiparma hermani,16
fb,12509,stegastes acapulcoensis,13.800000190734863
fb,12510,stegastes arcifrons,12.5
fb,12511,stegastes baldwini,9
fb,12512,stegastes flavilatus,10
fb,12513,stegastes imbricatus,10
fb,12514,stegastes leucorus,14
fb,12515,stegastes otophorus,13
fb,12516,stegastes rectifraenum,13.5
fb,12517,stegastes redemptus,12
fb,12518,stegastes rocasensis,8.5
fb,12519,stegastes sanctaehelenae,9
fb,12520,stegastes sanctipauli,9
fb,12521,chrysiptera bleekeri,8
fb,12523,helogenes gouldingi,4.699999809265137
fb,12524,helogenes castaneus,4.699999809265137
fb,12525,helogenes marmoratus,7.9
fb,12526,helogenes uruyensis,4.300000190734863
fb,12528,heniochus pleurotaenia,17
fb,12529,amphichaetodon howensis,15.050000190734863
fb,12530,roa jayakari,16
fb,12531,roa excelsa,15
fb,12532,chaetodon nippon,15
fb,12533,chaetodon melapterus,12.150000095367432
fb,12534,chaetodon gardineri,17
fb,12535,chaetodon nigropunctatus,12
fb,12536,chaetodon sanctaehelenae,15.119999885559082
fb,12537,chaetodon trichrous,11.099999904632568
fb,12538,chaetodon litus,11.699999809265137
fb,12540,coregonus tugun,16.75
fb,12541,pseudobathylagus milleri,20.6
fb,12542,lipolagus ochotensis,17.299999618530272
fb,12543,bathylagoides wesethi,13.5
fb,12545,oneirodes acanthias,18.350000381469727
fb,12547,coregonus muksun,62
fb,12548,coregonus ussuriensis,49.5
fb,12549,coregonus chadary,50.7
fb,12552,lioscorpius longiceps,13
fb,12553,scorpaena izensis,44.5
fb,12554,scorpaena neglecta,28.399999809265136
fb,12555,scorpaenopsis neglecta,18
fb,12556,kanekonia queenslandica,6.400000095367432
fb,12557,sphyraena waitii,31
fb,12558,pseudoscopelus altipinnis,20
fb,12559,acanthaphritis barbata,10
fb,12560,callionymus sublaevis,14.300000190734863
fb,12561,arnoglossus elongatus,10.5
fb,12562,arnoglossus japonicus,12.5
fb,12563,hoplobrotula armata,66.2
fb,12564,cymbacephalus bosschei,45
fb,12565,ostorhinchus atrogaster,5.900000095367432
fb,12566,arnoglossus polyspilus,13.449999809265137
fb,12568,parabothus kiensis,20.299999237060547
fb,12569,psettina iijimae,9.400000095367432
fb,12570,scalicus orientalis,15.399999618530272
fb,12573,owstonia sibogae,11
fb,12576,glaucostegus obtusus,93
fb,12577,glaucostegus typus,265
fb,12578,glaucostegus thouin,290
fb,12580,rajella annandalei,33
fb,12581,bathyraja andriashevi,75.5999984741211
fb,12582,bathyraja tzinovskii,77.1
fb,12583,hemitrygon fluviorum,130
fb,12584,himantura undulata,275
fb,12585,fenestraja sibogae,31
fb,12586,urogymnus granulatus,141
fb,12587,pateobatis fai,166.5
fb,12589,pateobatis jenkinsii,107.4000015258789
fb,12592,urolophus kaianus,23
fb,12593,gymnura zonura,76.79999923706055
fb,12594,aetomylaeus maculatus,78
fb,12596,myripristis chryseres,25
fb,12597,aetomylaeus milvus,32.79999923706055
fb,12598,luzonichthys earlei,5.450000047683716
fb,12599,aetomylaeus vespertilio,240
fb,12600,aetobatus ocellatus,168.4000015258789
fb,12601,cantherhines verecundus,12.5
fb,12603,parupeneus chrysonemus,19.600000381469727
fb,12604,parupeneus porphyreus,28
