phylum,class,order,family,genus,species,taxon,match_rank,downfill_spp_id
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon bermuda,sponges,class,29522
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon chelospinatum,sponges,class,29523
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon conulosum,sponges,class,29524
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon fasciculatum,sponges,class,29525
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon griseum,sponges,class,29526
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon inaequale,sponges,class,29527
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon intermedium,sponges,class,29528
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon kaneohe,sponges,class,29529
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon meganese,sponges,class,29530
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon mollissimum,sponges,class,29531
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon oxychaetum,sponges,class,29532
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon platei,sponges,class,29533
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon plicatum,sponges,class,29534
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon poriticola,sponges,class,29535
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon rubrum,sponges,class,29536
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon sansibarense,sponges,class,29537
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon solangeae,sponges,class,29538
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon stelliderma,sponges,class,29539
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon stelligerum,sponges,class,29540
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon unguiferum,sponges,class,29541
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon viride,sponges,class,29542
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon zanzibarense,sponges,class,29543
porifera,demospongiae,poecilosclerida,chondropsidae,strongylacidon,strongylacidon zukerani,sponges,class,29544
porifera,demospongiae,poecilosclerida,tedaniidae,strongylamma,strongylamma arenosa,sponges,class,29545
porifera,demospongiae,poecilosclerida,tedaniidae,strongylamma,strongylamma baki,sponges,class,29546
porifera,demospongiae,poecilosclerida,tedaniidae,strongylamma,strongylamma carteri,sponges,class,29547
porifera,demospongiae,poecilosclerida,tedaniidae,strongylamma,strongylamma nigra,sponges,class,29548
porifera,demospongiae,poecilosclerida,tedaniidae,strongylamma,strongylamma wilsoni,sponges,class,29549
porifera,demospongiae,poecilosclerida,latrunculiidae,strongylodesma,strongylodesma algoaensis,sponges,class,29550
porifera,demospongiae,poecilosclerida,latrunculiidae,strongylodesma,strongylodesma aliwaliensis,sponges,class,29551
porifera,demospongiae,poecilosclerida,latrunculiidae,strongylodesma,strongylodesma areolata,sponges,class,29552
porifera,demospongiae,poecilosclerida,latrunculiidae,strongylodesma,strongylodesma australiense,sponges,class,29553
porifera,demospongiae,poecilosclerida,latrunculiidae,strongylodesma,strongylodesma nigra,sponges,class,29554
porifera,demospongiae,poecilosclerida,latrunculiidae,strongylodesma,strongylodesma novaecaledoniae,sponges,class,29555
porifera,demospongiae,poecilosclerida,latrunculiidae,strongylodesma,strongylodesma purpurea,sponges,class,29556
porifera,demospongiae,poecilosclerida,latrunculiidae,strongylodesma,strongylodesma tongaensis,sponges,class,29557
porifera,demospongiae,poecilosclerida,latrunculiidae,strongylodesma,strongylodesma tsitsikammaensis,sponges,class,29558
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus ariena,sponges,class,29559
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus atypicus,sponges,class,29560
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus fortis,sponges,class,29561
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus levis,sponges,class,29562
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus mucronatus,sponges,class,29563
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus niger,sponges,class,29564
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus novaezealandiae,sponges,class,29565
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus poculum,sponges,class,29566
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus ponderosus,sponges,class,29567
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus progressus,sponges,class,29568
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus radiocrusta,sponges,class,29569
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus raratriaenus,sponges,class,29570
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus sollasi,sponges,class,29571
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus spelunca,sponges,class,29572
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus suinus,sponges,class,29573
porifera,demospongiae,tetractinellida,ancorinidae,stryphnus,stryphnus unguiculus,sponges,class,29574
porifera,demospongiae,tetractinellida,stupendidae,stupenda,stupenda singularis,sponges,class,29575
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa acanthelloides,sponges,class,29576
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa caribica,sponges,class,29577
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa carteri,sponges,class,29578
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa constricta,sponges,class,29579
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa conulosa,sponges,class,29580
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa flabelliformis,sponges,class,29581
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa flexibilis,sponges,class,29582
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa haurakii,sponges,class,29583
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa inflexa,sponges,class,29584
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa letra,sponges,class,29585
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa massa,sponges,class,29586
porifera,demospongiae,scopalinida,scopalinidae,stylissa,stylissa vernonensis,sponges,class,29587
porifera,demospongiae,suberitida,stylocordylidae,stylocordyla,stylocordyla australis,sponges,class,29588
porifera,demospongiae,suberitida,stylocordylidae,stylocordyla,stylocordyla borealis,sponges,class,29589
porifera,demospongiae,suberitida,stylocordylidae,stylocordyla,stylocordyla chupachups,sponges,class,29590
porifera,demospongiae,suberitida,stylocordylidae,stylocordyla,stylocordyla fragilis,sponges,class,29591
porifera,demospongiae,suberitida,stylocordylidae,stylocordyla,stylocordyla koreana,sponges,class,29592
porifera,demospongiae,suberitida,stylocordylidae,stylocordyla,stylocordyla longissima,sponges,class,29593
porifera,demospongiae,suberitida,stylocordylidae,stylocordyla,stylocordyla muta,sponges,class,29594
porifera,demospongiae,suberitida,stylocordylidae,stylocordyla,stylocordyla pellita,sponges,class,29595
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea clavata,sponges,class,29596
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea creba,sponges,class,29597
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea elegans,sponges,class,29598
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea esmeralda,sponges,class,29599
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea etiennei,sponges,class,29600
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea flavolivescens,sponges,class,29601
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea fusca,sponges,class,29602
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea ianthelliformis,sponges,class,29603
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea laboutei,sponges,class,29604
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea meandrina,sponges,class,29605
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea mollis,sponges,class,29606
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea pedunculata,sponges,class,29607
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea praetensa,sponges,class,29608
porifera,demospongiae,verongiida,aplysinellidae,suberea,suberea purpureaflava,sponges,class,29609
porifera,demospongiae,suberitida,suberitidae,suberites,suberites affinis,sponges,class,29610
porifera,demospongiae,suberitida,suberitidae,suberites,suberites anastomosus,sponges,class,29611
porifera,demospongiae,suberitida,suberitidae,suberites,suberites aurantiacus,sponges,class,29612
porifera,demospongiae,suberitida,suberitidae,suberites,suberites australiensis,sponges,class,29613
porifera,demospongiae,suberitida,suberitidae,suberites,suberites axiatus,sponges,class,29614
porifera,demospongiae,suberitida,suberitidae,suberites,suberites axinelloides,sponges,class,29615
porifera,demospongiae,suberitida,suberitidae,suberites,suberites baffini,sponges,class,29616
porifera,demospongiae,suberitida,suberitidae,suberites,suberites bengalensis,sponges,class,29617
porifera,demospongiae,suberitida,suberitidae,suberites,suberites caminatus,sponges,class,29618
porifera,demospongiae,suberitida,suberitidae,suberites,suberites carnosus,sponges,class,29619
porifera,demospongiae,suberitida,suberitidae,suberites,suberites cebriones,sponges,class,29620
porifera,demospongiae,suberitida,suberitidae,suberites,suberites clavatus,sponges,class,29621
porifera,demospongiae,suberitida,suberitidae,suberites,suberites concinnus,sponges,class,29622
porifera,demospongiae,suberitida,suberitidae,suberites,suberites cranium,sponges,class,29623
porifera,demospongiae,suberitida,suberitidae,suberites,suberites crelloides,sponges,class,29624
porifera,demospongiae,suberitida,suberitidae,suberites,suberites crispolobatus,sponges,class,29625
porifera,demospongiae,suberitida,suberitidae,suberites,suberites cupuloides,sponges,class,29626
porifera,demospongiae,suberitida,suberitidae,suberites,suberites dandelenae,sponges,class,29627
porifera,demospongiae,suberitida,suberitidae,suberites,suberites difficilis,sponges,class,29628
porifera,demospongiae,suberitida,suberitidae,suberites,suberites distortus,sponges,class,29629
porifera,demospongiae,suberitida,suberitidae,suberites,suberites diversicolor,sponges,class,29630
porifera,demospongiae,suberitida,suberitidae,suberites,suberites domuncula,sponges,class,29631
porifera,demospongiae,suberitida,suberitidae,suberites,suberites excellens,sponges,class,29632
porifera,demospongiae,suberitida,suberitidae,suberites,suberites ficus,sponges,class,29633
porifera,demospongiae,suberitida,suberitidae,suberites,suberites flabellatus,sponges,class,29634
porifera,demospongiae,suberitida,suberitidae,suberites,suberites gibbosiceps,sponges,class,29635
porifera,demospongiae,suberitida,suberitidae,suberites,suberites glaber,sponges,class,29636
porifera,demospongiae,suberitida,suberitidae,suberites,suberites glasenappii,sponges,class,29637
porifera,demospongiae,suberitida,suberitidae,suberites,suberites globosus,sponges,class,29638
porifera,demospongiae,suberitida,suberitidae,suberites,suberites hataedoensis,sponges,class,29639
porifera,demospongiae,suberitida,suberitidae,suberites,suberites heros,sponges,class,29640
porifera,demospongiae,suberitida,suberitidae,suberites,suberites hirsutus,sponges,class,29641
porifera,demospongiae,suberitida,suberitidae,suberites,suberites holgeri,sponges,class,29642
porifera,demospongiae,suberitida,suberitidae,suberites,suberites hystrix,sponges,class,29643
porifera,demospongiae,suberitida,suberitidae,suberites,suberites insignis,sponges,class,29644
porifera,demospongiae,suberitida,suberitidae,suberites,suberites japonicus,sponges,class,29645
porifera,demospongiae,suberitida,suberitidae,suberites,suberites kelleri,sponges,class,29646
porifera,demospongiae,suberitida,suberitidae,suberites,suberites lambei,sponges,class,29647
porifera,demospongiae,suberitida,suberitidae,suberites,suberites laticeps,sponges,class,29648
porifera,demospongiae,suberitida,suberitidae,suberites,suberites latus,sponges,class,29649
porifera,demospongiae,suberitida,suberitidae,suberites,suberites lobatus,sponges,class,29650
porifera,demospongiae,suberitida,suberitidae,suberites,suberites luna,sponges,class,29651
porifera,demospongiae,suberitida,suberitidae,suberites,suberites luridus,sponges,class,29652
porifera,demospongiae,suberitida,suberitidae,suberites,suberites lutea,sponges,class,29653
porifera,demospongiae,suberitida,suberitidae,suberites,suberites mammilaris,sponges,class,29654
porifera,demospongiae,suberitida,suberitidae,suberites,suberites massa,sponges,class,29655
porifera,demospongiae,suberitida,suberitidae,suberites,suberites microstomus,sponges,class,29656
porifera,demospongiae,suberitida,suberitidae,suberites,suberites mineri,sponges,class,29657
porifera,demospongiae,suberitida,suberitidae,suberites,suberites mollis,sponges,class,29658
porifera,demospongiae,suberitida,suberitidae,suberites,suberites montalbidus,sponges,class,29659
porifera,demospongiae,suberitida,suberitidae,suberites,suberites pagurorum,sponges,class,29660
porifera,demospongiae,suberitida,suberitidae,suberites,suberites paradoxus,sponges,class,29661
porifera,demospongiae,suberitida,suberitidae,suberites,suberites perfectus,sponges,class,29662
porifera,demospongiae,suberitida,suberitidae,suberites,suberites pisiformis,sponges,class,29663
porifera,demospongiae,suberitida,suberitidae,suberites,suberites placenta,sponges,class,29664
porifera,demospongiae,suberitida,suberitidae,suberites,suberites prototypus,sponges,class,29665
porifera,demospongiae,suberitida,suberitidae,suberites,suberites puncturatus,sponges,class,29666
porifera,demospongiae,suberitida,suberitidae,suberites,suberites purpura,sponges,class,29667
porifera,demospongiae,suberitida,suberitidae,suberites,suberites radiatus,sponges,class,29668
porifera,demospongiae,suberitida,suberitidae,suberites,suberites rhaphidiophorus,sponges,class,29669
porifera,demospongiae,suberitida,suberitidae,suberites,suberites ruber,sponges,class,29670
porifera,demospongiae,suberitida,suberitidae,suberites,suberites rubrus,sponges,class,29671
porifera,demospongiae,suberitida,suberitidae,suberites,suberites senilis,sponges,class,29672
porifera,demospongiae,suberitida,suberitidae,suberites,suberites sericeus,sponges,class,29673
porifera,demospongiae,suberitida,suberitidae,suberites,suberites spermatozoon,sponges,class,29674
porifera,demospongiae,suberitida,suberitidae,suberites,suberites spirastrelloides,sponges,class,29675
