am_sid,name,rank
URM-Cn-5769,Lithophyllon scabra,species
URM-Cn-5775,Metazoa,kingdom
URM-Cn-5775,Cnidaria,phylum
URM-Cn-5775,Anthozoa,class
URM-Cn-5775,Scleractinia,order
URM-Cn-5775,Fungiidae,family
URM-Cn-5775,Lithophyllon,genus
URM-Cn-5775,Lithophyllon spinifer,species
URM-Cn-5786,Metazoa,kingdom
URM-Cn-5786,Cnidaria,phylum
URM-Cn-5786,Anthozoa,class
URM-Cn-5786,Scleractinia,order
URM-Cn-5786,Fungiidae,family
URM-Cn-5786,Lithophyllon,genus
URM-Cn-5786,Lithophyllon undulatum,species
W-Msc-413407,Metazoa,kingdom
W-Msc-413407,Mollusca,phylum
W-Msc-413407,Gastropoda,class
W-Msc-413407,Trochida,order
W-Msc-413407,Turbinidae,family
W-Msc-413407,Lithopoma,genus
W-Msc-413407,Lithopoma americanum,species
W-Msc-413408,Metazoa,kingdom
W-Msc-413408,Mollusca,phylum
W-Msc-413408,Gastropoda,class
W-Msc-413408,Trochida,order
W-Msc-413408,Turbinidae,family
W-Msc-413408,Lithopoma,genus
W-Msc-413408,Lithopoma caelatum,species
SLB-72364,Metazoa,kingdom
SLB-72364,Mollusca,phylum
SLB-72364,Gastropoda,class
SLB-72364,Trochida,order
SLB-72364,Turbinidae,family
SLB-72364,Pomaulax,genus
SLB-72364,Pomaulax gibberosus,species
W-Msc-528078,Metazoa,kingdom
W-Msc-528078,Mollusca,phylum
W-Msc-528078,Gastropoda,class
W-Msc-528078,Trochida,order
W-Msc-528078,Turbinidae,family
W-Msc-528078,Lithopoma,genus
W-Msc-528078,Lithopoma tuber,species
W-Bch-444419,Metazoa,kingdom
W-Bch-444419,Arthropoda,phylum
W-Bch-444419,Malacostraca,class
W-Bch-444419,Decapoda,order
W-Bch-444419,Cryptochiridae,family
W-Bch-444419,Lithoscaptus,genus
W-Bch-444419,Lithoscaptus paradoxus,species
W-Msc-140258,Metazoa,kingdom
W-Msc-140258,Mollusca,phylum
W-Msc-140258,Gastropoda,class
W-Msc-140258,Litiopidae,family
W-Msc-140258,Litiopa,genus
W-Msc-140258,Litiopa melanostoma,species
ITS-551678,Metazoa,kingdom
ITS-551678,Arthropoda,phylum
ITS-551678,Malacostraca,class
ITS-551678,Decapoda,order
ITS-551678,Penaeidae,family
ITS-551678,Penaeus,genus
ITS-551678,Penaeus occidentalis,species
ITS-551680,Metazoa,kingdom
ITS-551680,Arthropoda,phylum
ITS-551680,Malacostraca,class
ITS-551680,Decapoda,order
ITS-551680,Penaeidae,family
ITS-551680,Penaeus,genus
ITS-551680,Penaeus setiferus,species
ITS-551682,Metazoa,kingdom
ITS-551682,Arthropoda,phylum
ITS-551682,Malacostraca,class
ITS-551682,Decapoda,order
ITS-551682,Penaeidae,family
ITS-551682,Penaeus,genus
ITS-551682,Penaeus vannamei,species
W-Msc-419565,Metazoa,kingdom
W-Msc-419565,Mollusca,phylum
W-Msc-419565,Gastropoda,class
W-Msc-419565,Littorinimorpha,order
W-Msc-419565,Littorinidae,family
W-Msc-419565,Littoraria,genus
W-Msc-419565,Littoraria angulifera,species
W-Msc-208936,Metazoa,kingdom
W-Msc-208936,Mollusca,phylum
W-Msc-208936,Gastropoda,class
W-Msc-208936,Littorinimorpha,order
W-Msc-208936,Littorinidae,family
W-Msc-208936,Littoraria,genus
W-Msc-208936,Littoraria coccinea,species
W-Msc-208938,Metazoa,kingdom
W-Msc-208938,Mollusca,phylum
W-Msc-208938,Gastropoda,class
W-Msc-208938,Littorinimorpha,order
W-Msc-208938,Littorinidae,family
W-Msc-208938,Littoraria,genus
W-Msc-208938,Littoraria intermedia,species
W-Msc-419566,Metazoa,kingdom
W-Msc-419566,Mollusca,phylum
W-Msc-419566,Gastropoda,class
W-Msc-419566,Littorinimorpha,order
W-Msc-419566,Littorinidae,family
W-Msc-419566,Littoraria,genus
W-Msc-419566,Littoraria irrorata,species
W-Msc-419567,Metazoa,kingdom
W-Msc-419567,Mollusca,phylum
W-Msc-419567,Gastropoda,class
W-Msc-419567,Littorinimorpha,order
W-Msc-419567,Littorinidae,family
W-Msc-419567,Littoraria,genus
W-Msc-419567,Littoraria nebulosa,species
W-Msc-208937,Metazoa,kingdom
W-Msc-208937,Mollusca,phylum
W-Msc-208937,Gastropoda,class
W-Msc-208937,Littorinimorpha,order
W-Msc-208937,Littorinidae,family
W-Msc-208937,Littoraria,genus
W-Msc-208937,Littoraria pallescens,species
W-Msc-208934,Metazoa,kingdom
W-Msc-208934,Mollusca,phylum
W-Msc-208934,Gastropoda,class
W-Msc-208934,Littorinimorpha,order
W-Msc-208934,Littorinidae,family
W-Msc-208934,Littoraria,genus
W-Msc-208934,Littoraria undulata,species
W-Msc-445651,Metazoa,kingdom
W-Msc-445651,Mollusca,phylum
W-Msc-445651,Gastropoda,class
W-Msc-445651,Littorinimorpha,order
W-Msc-445651,Littorinidae,family
W-Msc-445651,Littorina,genus
W-Msc-445651,Littorina keenae,species
W-Msc-140262,Metazoa,kingdom
W-Msc-140262,Mollusca,phylum
W-Msc-140262,Gastropoda,class
W-Msc-140262,Littorinimorpha,order
W-Msc-140262,Littorinidae,family
W-Msc-140262,Littorina,genus
W-Msc-140262,Littorina littorea,species
W-Msc-140263,Metazoa,kingdom
W-Msc-140263,Mollusca,phylum
W-Msc-140263,Gastropoda,class
W-Msc-140263,Littorinimorpha,order
W-Msc-140263,Littorinidae,family
W-Msc-140263,Littorina,genus
W-Msc-140263,Littorina obtusata,species
W-Msc-140264,Metazoa,kingdom
W-Msc-140264,Mollusca,phylum
W-Msc-140264,Gastropoda,class
W-Msc-140264,Littorinimorpha,order
W-Msc-140264,Littorinidae,family
W-Msc-140264,Littorina,genus
W-Msc-140264,Littorina saxatilis,species
Fis-26729,Metazoa,kingdom
Fis-26729,Chordata,phylum
Fis-26729,Actinopteri,class
Fis-26729,Mugiliformes,order
Fis-26729,Mugilidae,family
Fis-26729,Planiliza,genus
Fis-26729,Planiliza alata,species
Fis-29126,Metazoa,kingdom
Fis-29126,Chordata,phylum
Fis-29126,Actinopteri,class
Fis-29126,Mugiliformes,order
Fis-29126,Mugilidae,family
Fis-29126,Gracilimugil,genus
Fis-29126,Gracilimugil argenteus,species
Fis-23602,Metazoa,kingdom
Fis-23602,Chordata,phylum
Fis-23602,Actinopteri,class
Fis-23602,Mugiliformes,order
Fis-23602,Mugilidae,family
Fis-23602,Chelon,genus
Fis-23602,Chelon auratus,species
Fis-28941,Metazoa,kingdom
Fis-28941,Chordata,phylum
Fis-28941,Actinopteri,class
Fis-28941,Mugiliformes,order
Fis-28941,Mugilidae,family
Fis-28941,Liza,genus
Fis-28941,Liza carinata,species
Fis-25468,Metazoa,kingdom
Fis-25468,Chordata,phylum
Fis-25468,Actinopteri,class
Fis-25468,Mugiliformes,order
Fis-25468,Mugilidae,family
Fis-25468,Chelon,genus
Fis-25468,Chelon dumerili,species
Fis-25642,Metazoa,kingdom
Fis-25642,Chordata,phylum
Fis-25642,Actinopteri,class
Fis-25642,Mugiliformes,order
Fis-25642,Mugilidae,family
Fis-25642,Neochelon,genus
Fis-25642,Neochelon falcipinnis,species
Fis-27545,Metazoa,kingdom
Fis-27545,Chordata,phylum
Fis-27545,Actinopteri,class
Fis-27545,Mugiliformes,order
Fis-27545,Mugilidae,family
Fis-27545,Parachelon,genus
Fis-27545,Parachelon grandisquamis,species
Fis-28723,Metazoa,kingdom
Fis-28723,Chordata,phylum
Fis-28723,Actinopteri,class
Fis-28723,Mugiliformes,order
Fis-28723,Mugilidae,family
Fis-28723,Planiliza,genus
Fis-28723,Planiliza haematocheilus,species
Fis-131339,Metazoa,kingdom
Fis-131339,Chordata,phylum
Fis-131339,Actinopteri,class
Fis-131339,Mugiliformes,order
Fis-131339,Mugilidae,family
Fis-131339,Planiliza,genus
Fis-131339,Planiliza klunzingeri,species
Fis-25199,Metazoa,kingdom
Fis-25199,Chordata,phylum
Fis-25199,Actinopteri,class
Fis-25199,Mugiliformes,order
Fis-25199,Mugilidae,family
Fis-25199,Chelon,genus
Fis-25199,Chelon ramada,species
Fis-60023,Metazoa,kingdom
Fis-60023,Chordata,phylum
Fis-60023,Actinopteri,class
Fis-60023,Mugiliformes,order
Fis-60023,Mugilidae,family
Fis-60023,Chelon,genus
Fis-60023,Chelon richardsonii,species
Fis-23603,Metazoa,kingdom
Fis-23603,Chordata,phylum
Fis-23603,Actinopteri,class
Fis-23603,Mugiliformes,order
Fis-23603,Mugilidae,family
Fis-23603,Chelon,genus
Fis-23603,Chelon saliens,species
Fis-31409,Metazoa,kingdom
Fis-31409,Chordata,phylum
Fis-31409,Actinopteri,class
Fis-31409,Mugiliformes,order
Fis-31409,Mugilidae,family
Fis-31409,Chelon,genus
Fis-31409,Chelon tricuspidens,species
URM-Cn-5771,Metazoa,kingdom
URM-Cn-5771,Cnidaria,phylum
URM-Cn-5771,Anthozoa,class
URM-Cn-5771,Scleractinia,order
URM-Cn-5771,Fungiidae,family
URM-Cn-5771,Lobactis,genus
URM-Cn-5771,Lobactis scutaria,species
Fis-23604,Metazoa,kingdom
Fis-23604,Chordata,phylum
Fis-23604,Actinopteri,class
Fis-23604,Myctophiformes,order
Fis-23604,Myctophidae,family
Fis-23604,Lobianchia,genus
Fis-23604,Lobianchia dofleini,species
Fis-23605,Metazoa,kingdom
Fis-23605,Chordata,phylum
Fis-23605,Actinopteri,class
Fis-23605,Myctophiformes,order
Fis-23605,Myctophidae,family
Fis-23605,Lobianchia,genus
Fis-23605,Lobianchia gemellarii,species
W-Msc-420565,Metazoa,kingdom
W-Msc-420565,Mollusca,phylum
W-Msc-420565,Gastropoda,class
W-Msc-420565,Oxynoeidae,family
W-Msc-420565,Lobiger,genus
W-Msc-420565,Lobiger souverbii,species
ITS-Mam-622023,Metazoa,kingdom
ITS-Mam-622023,Chordata,phylum
ITS-Mam-622023,Mammalia,class
ITS-Mam-622023,Carnivora,order
ITS-Mam-622023,Phocidae,family
ITS-Mam-622023,Lobodon,genus
ITS-Mam-622023,Lobodon carcinophaga,species
SLB-136248,Phaeophyceae,class
SLB-136248,Dictyotales,order
SLB-136248,Dictyotaceae,family
SLB-136248,Lobophora,genus
SLB-136248,Lobophora variegata,species
URM-Cn-5865,Metazoa,kingdom
URM-Cn-5865,Cnidaria,phylum
URM-Cn-5865,Anthozoa,class
URM-Cn-5865,Scleractinia,order
URM-Cn-5865,Lobophylliidae,family
URM-Cn-5865,Lobophyllia,genus
URM-Cn-5865,Lobophyllia corymbosa,species
URM-Cn-5866,Metazoa,kingdom
URM-Cn-5866,Cnidaria,phylum
URM-Cn-5866,Anthozoa,class
URM-Cn-5866,Scleractinia,order
URM-Cn-5866,Lobophylliidae,family
URM-Cn-5866,Lobophyllia,genus
URM-Cn-5866,Lobophyllia costata,species
URM-Cn-5868,Metazoa,kingdom
URM-Cn-5868,Cnidaria,phylum
URM-Cn-5868,Anthozoa,class
URM-Cn-5868,Scleractinia,order
URM-Cn-5868,Lobophylliidae,family
URM-Cn-5868,Lobophyllia,genus
URM-Cn-5868,Lobophyllia diminuta,species
URM-Cn-5869,Metazoa,kingdom
URM-Cn-5869,Cnidaria,phylum
URM-Cn-5869,Anthozoa,class
URM-Cn-5869,Scleractinia,order
URM-Cn-5869,Lobophylliidae,family
URM-Cn-5869,Lobophyllia,genus
URM-Cn-5869,Lobophyllia flabelliformis,species
URM-Cn-5870,Metazoa,kingdom
URM-Cn-5870,Cnidaria,phylum
URM-Cn-5870,Anthozoa,class
URM-Cn-5870,Scleractinia,order
URM-Cn-5870,Lobophylliidae,family
URM-Cn-5870,Lobophyllia,genus
URM-Cn-5870,Lobophyllia hataii,species
URM-Cn-5871,Metazoa,kingdom
URM-Cn-5871,Cnidaria,phylum
URM-Cn-5871,Anthozoa,class
URM-Cn-5871,Scleractinia,order
URM-Cn-5871,Lobophylliidae,family
URM-Cn-5871,Lobophyllia,genus
URM-Cn-5871,Lobophyllia hemprichii,species
URM-Cn-5872,Metazoa,kingdom
URM-Cn-5872,Cnidaria,phylum
URM-Cn-5872,Anthozoa,class
URM-Cn-5872,Scleractinia,order
URM-Cn-5872,Lobophylliidae,family
URM-Cn-5872,Acanthastrea,genus
URM-Cn-5872,Acanthastrea pachysepta,species
URM-Cn-5873,Metazoa,kingdom
URM-Cn-5873,Cnidaria,phylum
URM-Cn-5873,Anthozoa,class
URM-Cn-5873,Scleractinia,order
URM-Cn-5873,Lobophylliidae,family
URM-Cn-5873,Lobophyllia,genus
URM-Cn-5873,Lobophyllia robusta,species
Fis-23606,Metazoa,kingdom
Fis-23606,Chordata,phylum
Fis-23606,Actinopteri,class
Fis-23606,Lobotiformes,order
Fis-23606,Lobotidae,family
Fis-23606,Lobotes,genus
Fis-23606,Lobotes surinamensis,species
W-Pol-131499,Metazoa,kingdom
W-Pol-131499,Annelida,phylum
W-Pol-131499,Polychaeta,class
W-Pol-131499,Terebellida,order
W-Pol-131499,Terebellidae,family
W-Pol-131499,Loimia,genus
W-Pol-131499,Loimia medusa,species
W-Msc-416668,Metazoa,kingdom
W-Msc-416668,Mollusca,phylum
W-Msc-416668,Cephalopoda,class
W-Msc-416668,Teuthida,order
W-Msc-416668,Loliginidae,family
W-Msc-416668,Loligo,genus
W-Msc-416668,Loligo forbesii,species
SLB-71550,Metazoa,kingdom
SLB-71550,Mollusca,phylum
SLB-71550,Cephalopoda,class
SLB-71550,Teuthida,order
SLB-71550,Loliginidae,family
SLB-71550,Alloteuthis,genus
SLB-71550,Alloteuthis media,species
W-Msc-140271,Metazoa,kingdom
W-Msc-140271,Mollusca,phylum
W-Msc-140271,Cephalopoda,class
W-Msc-140271,Teuthida,order
W-Msc-140271,Loliginidae,family
W-Msc-140271,Loligo,genus
W-Msc-140271,Loligo vulgaris,species
W-Msc-410369,Metazoa,kingdom
W-Msc-410369,Mollusca,phylum
W-Msc-410369,Cephalopoda,class
W-Msc-410369,Teuthida,order
W-Msc-410369,Loliginidae,family
W-Msc-410369,Loliolus,genus
W-Msc-410369,Loliolus beka,species
W-Msc-157028,Metazoa,kingdom
W-Msc-157028,Mollusca,phylum
W-Msc-157028,Cephalopoda,class
W-Msc-157028,Teuthida,order
W-Msc-157028,Loliginidae,family
W-Msc-157028,Lolliguncula,genus
W-Msc-157028,Lolliguncula brevis,species
W-Msc-410373,Metazoa,kingdom
W-Msc-410373,Mollusca,phylum
W-Msc-410373,Cephalopoda,class
W-Msc-410373,Teuthida,order
W-Msc-410373,Loliginidae,family
W-Msc-410373,Lolliguncula,genus
W-Msc-410373,Lolliguncula diomedeae,species
SLB-71572,Metazoa,kingdom
SLB-71572,Mollusca,phylum
SLB-71572,Cephalopoda,class
SLB-71572,Teuthida,order
SLB-71572,Loliginidae,family
SLB-71572,Lolliguncula,genus
SLB-71572,Lolliguncula panamensis,species
Fis-23607,Metazoa,kingdom
Fis-23607,Chordata,phylum
Fis-23607,Actinopteri,class
Fis-23607,Sciaenidae,family
Fis-23607,Lonchurus,genus
Fis-23607,Lonchurus lanceolatus,species
W-Msc-216638,Metazoa,kingdom
W-Msc-216638,Mollusca,phylum
W-Msc-216638,Bivalvia,class
W-Msc-216638,Ostreoida,order
W-Msc-216638,Ostreidae,family
W-Msc-216638,Lopha,genus
W-Msc-216638,Lopha cristagalli,species
W-Ase-292719,Metazoa,kingdom
W-Ase-292719,Echinodermata,phylum
W-Ase-292719,Asteroidea,class
W-Ase-292719,Velatida,order
W-Ase-292719,Solasteridae,family
W-Ase-292719,Lophaster,genus
W-Ase-292719,Lophaster furcilliger,species
URM-Cn-5177,Metazoa,kingdom
URM-Cn-5177,Cnidaria,phylum
URM-Cn-5177,Anthozoa,class
URM-Cn-5177,Scleractinia,order
URM-Cn-5177,Caryophylliidae,family
URM-Cn-5177,Desmophyllum,genus
URM-Cn-5177,Desmophyllum pertusum,species
Fis-115627,Metazoa,kingdom
Fis-115627,Chordata,phylum
Fis-115627,Actinopteri,class
Fis-115627,Lophiiformes,order
Fis-115627,Antennariidae,family
Fis-115627,Lophiocharon,genus
Fis-115627,Lophiocharon lithinostomus,species
Fis-27771,Metazoa,kingdom
Fis-27771,Chordata,phylum
Fis-27771,Actinopteri,class
Fis-27771,Lophiiformes,order
Fis-27771,Antennariidae,family
Fis-27771,Lophiocharon,genus
Fis-27771,Lophiocharon trisignatus,species
Fis-28978,Metazoa,kingdom
Fis-28978,Chordata,phylum
Fis-28978,Actinopteri,class
Fis-28978,Lophiiformes,order
Fis-28978,Lophiidae,family
Fis-28978,Lophiodes,genus
Fis-28978,Lophiodes caulinaris,species
Fis-26707,Metazoa,kingdom
Fis-26707,Chordata,phylum
Fis-26707,Actinopteri,class
Fis-26707,Lophiiformes,order
Fis-26707,Lophiidae,family
Fis-26707,Lophiodes,genus
Fis-26707,Lophiodes insidiator,species
Fis-26572,Metazoa,kingdom
Fis-26572,Chordata,phylum
Fis-26572,Actinopteri,class
Fis-26572,Lophiiformes,order
Fis-26572,Lophiidae,family
Fis-26572,Lophiodes,genus
Fis-26572,Lophiodes mutilus,species
Fis-26571,Metazoa,kingdom
Fis-26571,Chordata,phylum
Fis-26571,Actinopteri,class
Fis-26571,Lophiiformes,order
Fis-26571,Lophiidae,family
Fis-26571,Lophiodes,genus
Fis-26571,Lophiodes naresi,species
Fis-30246,Metazoa,kingdom
Fis-30246,Chordata,phylum
Fis-30246,Actinopteri,class
Fis-30246,Lophiiformes,order
Fis-30246,Lophiidae,family
Fis-30246,Lophiodes,genus
Fis-30246,Lophiodes reticulatus,species
Fis-28999,Metazoa,kingdom
Fis-28999,Chordata,phylum
Fis-28999,Actinopteri,class
Fis-28999,Lophiiformes,order
Fis-28999,Lophiidae,family
Fis-28999,Lophiodes,genus
Fis-28999,Lophiodes spilurus,species
Fis-26573,Metazoa,kingdom
Fis-26573,Chordata,phylum
Fis-26573,Actinopteri,class
Fis-26573,Lophiiformes,order
Fis-26573,Lophiidae,family
Fis-26573,Lophiomus,genus
Fis-26573,Lophiomus setigerus,species
W-Msc-217107,Metazoa,kingdom
W-Msc-217107,Mollusca,phylum
W-Msc-217107,Gastropoda,class
W-Msc-217107,Neogastropoda,order
W-Msc-217107,Turridae,family
W-Msc-217107,Lophiotoma,genus
W-Msc-217107,Lophiotoma brevicaudata,species
W-Msc-217114,Metazoa,kingdom
W-Msc-217114,Mollusca,phylum
W-Msc-217114,Gastropoda,class
W-Msc-217114,Neogastropoda,order
W-Msc-217114,Turridae,family
W-Msc-217114,Unedogemmula,genus
W-Msc-217114,Unedogemmula indica,species
Fis-29432,Metazoa,kingdom
Fis-29432,Chordata,phylum
Fis-29432,Actinopteri,class
Fis-29432,Lophiiformes,order
Fis-29432,Lophiidae,family
Fis-29432,Lophius,genus
Fis-29432,Lophius americanus,species
Fis-31236,Metazoa,kingdom
Fis-31236,Chordata,phylum
Fis-31236,Actinopteri,class
Fis-31236,Lophiiformes,order
Fis-31236,Lophiidae,family
Fis-31236,Lophius,genus
Fis-31236,Lophius budegassa,species
Fis-30247,Metazoa,kingdom
Fis-30247,Chordata,phylum
Fis-30247,Actinopteri,class
Fis-30247,Lophiiformes,order
Fis-30247,Lophiidae,family
Fis-30247,Lophius,genus
Fis-30247,Lophius gastrophysus,species
Fis-53383,Metazoa,kingdom
Fis-53383,Chordata,phylum
Fis-53383,Actinopteri,class
Fis-53383,Lophiiformes,order
Fis-53383,Lophiidae,family
Fis-53383,Lophius,genus
Fis-53383,Lophius litulon,species
Fis-29433,Metazoa,kingdom
Fis-29433,Chordata,phylum
Fis-29433,Actinopteri,class
Fis-29433,Lophiiformes,order
Fis-29433,Lophiidae,family
Fis-29433,Lophius,genus
Fis-29433,Lophius piscatorius,species
Fis-31176,Metazoa,kingdom
Fis-31176,Chordata,phylum
Fis-31176,Actinopteri,class
Fis-31176,Lophiiformes,order
Fis-31176,Lophiidae,family
Fis-31176,Lophius,genus
Fis-31176,Lophius vaillanti,species
Fis-33842,Metazoa,kingdom
Fis-33842,Chordata,phylum
Fis-33842,Actinopteri,class
Fis-33842,Lophiiformes,order
Fis-33842,Lophiidae,family
Fis-33842,Lophius,genus
Fis-33842,Lophius vomerinus,species
Fis-49079,Metazoa,kingdom
Fis-49079,Chordata,phylum
Fis-49079,Actinopteri,class
Fis-49079,Lophiiformes,order
Fis-49079,Oneirodidae,family
Fis-49079,Lophodolos,genus
Fis-49079,Lophodolos acanthognathus,species
Fis-50465,Metazoa,kingdom
Fis-50465,Chordata,phylum
Fis-50465,Actinopteri,class
Fis-50465,Lophiiformes,order
Fis-50465,Oneirodidae,family
Fis-50465,Lophodolos,genus
Fis-50465,Lophodolos indicus,species
SLB-22174,Metazoa,kingdom
SLB-22174,Arthropoda,phylum
SLB-22174,Malacostraca,class
SLB-22174,Lophogastrida,order
SLB-22174,Lophogastridae,family
SLB-22174,Lophogaster,genus
SLB-22174,Lophogaster typicus,species
Fis-24748,Metazoa,kingdom
Fis-24748,Chordata,phylum
Fis-24748,Actinopteri,class
Fis-24748,Gobiiformes,order
Fis-24748,Gobiidae,family
Fis-24748,Lophogobius,genus
Fis-24748,Lophogobius cyprinoides,species
Fis-29435,Metazoa,kingdom
Fis-29435,Chordata,phylum
Fis-29435,Actinopteri,class
Fis-29435,Malacanthidae,family
Fis-29435,Lopholatilus,genus
Fis-29435,Lopholatilus chamaeleonticeps,species
Fis-47342,Metazoa,kingdom
Fis-47342,Chordata,phylum
Fis-47342,Actinopteri,class
Fis-47342,Malacanthidae,family
Fis-47342,Lopholatilus,genus
Fis-47342,Lopholatilus villarii,species
ITS-97950,Metazoa,kingdom
ITS-97950,Arthropoda,phylum
ITS-97950,Malacostraca,class
ITS-97950,Decapoda,order
ITS-97950,Lithodidae,family
ITS-97950,Lopholithodes,genus
ITS-97950,Lopholithodes mandtii,species
Fis-35874,Metazoa,kingdom
Fis-35874,Chordata,phylum
Fis-35874,Actinopteri,class
Fis-35874,Pleuronectiformes,order
Fis-35874,Bothidae,family
Fis-35874,Lophonectes,genus
Fis-35874,Lophonectes gallus,species
Chn-c0b96bcd-a248-4a2d-ba80-d1c9d13b890b,Metazoa,kingdom
Chn-c0b96bcd-a248-4a2d-ba80-d1c9d13b890b,Arthropoda,phylum
Chn-c0b96bcd-a248-4a2d-ba80-d1c9d13b890b,Malacostraca,class
Chn-c0b96bcd-a248-4a2d-ba80-d1c9d13b890b,Stomatopoda,order
Chn-c0b96bcd-a248-4a2d-ba80-d1c9d13b890b,Squillidae,family
Chn-c0b96bcd-a248-4a2d-ba80-d1c9d13b890b,Lophosquilla,genus
Chn-c0b96bcd-a248-4a2d-ba80-d1c9d13b890b,Lophosquilla costata,species
Fis-53631,Metazoa,kingdom
Fis-53631,Chordata,phylum
Fis-53631,Actinopteri,class
Fis-53631,Lampriformes,order
Fis-53631,Lophotidae,family
Fis-53631,Lophotus,genus
Fis-53631,Lophotus capellei,species
Fis-30248,Metazoa,kingdom
Fis-30248,Chordata,phylum
Fis-30248,Actinopteri,class
Fis-30248,Lampriformes,order
Fis-30248,Lophotidae,family
Fis-30248,Lophotus,genus
Fis-30248,Lophotus lacepede,species
W-Bch-444376,Metazoa,kingdom
W-Bch-444376,Arthropoda,phylum
W-Bch-444376,Malacostraca,class
W-Bch-444376,Decapoda,order
W-Bch-444376,Xanthidae,family
W-Bch-444376,Lophozozymus,genus
W-Bch-444376,Lophozozymus anaglyptus,species
W-Bch-209078,Metazoa,kingdom
W-Bch-209078,Arthropoda,phylum
W-Bch-209078,Malacostraca,class
W-Bch-209078,Decapoda,order
W-Bch-209078,Xanthidae,family
W-Bch-209078,Lophozozymus,genus
W-Bch-209078,Lophozozymus dodone,species
W-Bch-444382,Metazoa,kingdom
W-Bch-444382,Arthropoda,phylum
W-Bch-444382,Malacostraca,class
W-Bch-444382,Decapoda,order
W-Bch-444382,Xanthidae,family
W-Bch-444382,Lophozozymus,genus
W-Bch-444382,Lophozozymus incisus,species
W-Bch-444383,Metazoa,kingdom
W-Bch-444383,Arthropoda,phylum
W-Bch-444383,Malacostraca,class
W-Bch-444383,Decapoda,order
W-Bch-444383,Xanthidae,family
W-Bch-444383,Lophozozymus,genus
W-Bch-444383,Lophozozymus pictor,species
W-Bch-209079,Metazoa,kingdom
W-Bch-209079,Arthropoda,phylum
W-Bch-209079,Malacostraca,class
W-Bch-209079,Decapoda,order
W-Bch-209079,Xanthidae,family
W-Bch-209079,Lophozozymus,genus
W-Bch-209079,Lophozozymus pulchellus,species
W-Msc-434300,Metazoa,kingdom
W-Msc-434300,Mollusca,phylum
W-Msc-434300,Gastropoda,class
W-Msc-434300,Neogastropoda,order
W-Msc-434300,Mangeliidae,family
W-Msc-434300,Lorabela,genus
W-Msc-434300,Lorabela pelseneri,species
SLB-98271,Metazoa,kingdom
SLB-98271,Mollusca,phylum
SLB-98271,Bivalvia,class
SLB-98271,Lucinoida,order
SLB-98271,Lucinidae,family
SLB-98271,Loripes,genus
SLB-98271,Loripes lacteus,species
W-Msc-152887,Metazoa,kingdom
W-Msc-152887,Mollusca,phylum
W-Msc-152887,Bivalvia,class
W-Msc-152887,Lucinoida,order
W-Msc-152887,Lucinidae,family
W-Msc-152887,Loripes,genus
W-Msc-152887,Loripes lucinalis,species
Fis-53210,Metazoa,kingdom
Fis-53210,Chordata,phylum
Fis-53210,Actinopteri,class
Fis-53210,Gadiformes,order
Fis-53210,Moridae,family
Fis-53210,Lotella,genus
Fis-53210,Lotella phycis,species
Fis-138548,Metazoa,kingdom
Fis-138548,Chordata,phylum
Fis-138548,Actinopteri,class
Fis-138548,Gadiformes,order
Fis-138548,Moridae,family
Fis-138548,Lotella,genus
Fis-138548,Lotella rhacina,species
Fis-32254,Metazoa,kingdom
Fis-32254,Chordata,phylum
Fis-32254,Actinopteri,class
Fis-32254,Gobiiformes,order
